Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
November,41075,UK,kentucky,11300,campbell,OSCT
October,30344,UK,georgia,10000,fulton,Immigration Group
October,30068,UK,georgia,475,cobb,Strategic Director Border
October,41076,UK,kentucky,400,campbell,Policy & Strategy
October,30296,UK,georgia,7515,fulton,Policy & Strategy
October,30115,UK,georgia,21000,cherokee,Policy & Strategy
October,30318,UK,georgia,1800,fulton,Policy & Strategy
November,45208,UK,ohio,46223,hamilton,Policy & Strategy
November,45226,UK,ohio,7750,hamilton,Policy & Strategy
October,30314,UK,georgia,501,fulton,Strategic Director Border
November,48612,UK,michigan,21,gladwin,Policy & Strategy
November,30310,UK,georgia,200,fulton,Policy & Strategy
October,30327,UK,georgia,29451,fulton,Strategic Director Border
October,48864,UK,michigan,1840,ingham,Strategic Director Border
October,45213,UK,ohio,1323,hamilton,HROD
November,45309,UK,ohio,500,montgomery,Science & Research Group
November,30143,UK,georgia,6001,cherokee,Strategic Director Border
October,32333,UK,florida,500,gadsden,Strategic Director Border
November,40509,UK,kentucky,73450,fayette,Strategic Director Border
November,49203,UK,michigan,700,jackson,Strategic Director Border
November,32305,UK,florida,50,leon,Strategic Director Border
November,45069,UK,ohio,4475,butler,Strategic Director Border
December,30313,UK,georgia,250,fulton,Strategic Director Border
November,45236,UK,ohio,2850,hamilton,Strategy & International Group
October,45241,UK,ohio,65,butler,Strategic Director Border
November,45042,UK,ohio,8450,butler,Science & Research Group
November,48840,UK,michigan,2000,shiawassee,Science & Research Group
November,30303,UK,georgia,14050,fulton,Science & Research Group
November,45230,UK,ohio,2625,hamilton,Science & Research Group
October,49201,UK,michigan,2145,jackson,Immigration Group
November,40516,UK,kentucky,1000,bourbon,Science & Research Group
November,30075,UK,georgia,2571,cherokee,Science & Research Group
October,30309,UK,georgia,132380,fulton,Science & Research Group
October,30305,UK,georgia,134901,fulton,Strategic Director Border
October,30315,UK,georgia,3069,dekalb,Strategic Director Border
October,45227,UK,ohio,16,hamilton,Strategic Director Border
October,30308,UK,georgia,9010,fulton,Strategic Director Border
October,45327,UK,ohio,250,butler,OSCT
October,30328,UK,georgia,20028,fulton,OSCT
November,30312,UK,georgia,188356,fulton,Science & Research Group
November,30107,UK,georgia,1500,cherokee,Science & Research Group
November,30342,UK,georgia,12400,fulton,Science & Research Group
November,43512,UK,ohio,625,paulding,Science & Research Group
November,30326,UK,georgia,11583,fulton,Science & Research Group
November,45242,UK,ohio,13500,hamilton,Science & Research Group
November,45243,UK,ohio,47691,hamilton,Science & Research Group
October,30324,UK,georgia,19116,fulton,HROD
October,30306,UK,georgia,12450,fulton,HROD
October,32317,UK,florida,250,leon,Criminal & Detention Group
October,30316,UK,georgia,4025,fulton,Group HR
October,30307,UK,georgia,4935,fulton,Strategic Director Border
October,30319,UK,georgia,11775,fulton,Strategic Director Border
October,45244,UK,ohio,2050,hamilton,Strategic Director Border
October,30236,UK,georgia,2272,henry,Strategic Director Border
October,37774,UK,tennessee,224,roane,Strategic Director Border
October,45249,UK,ohio,17750,warren,Immigration Group
November,30260,UK,georgia,15,clayton,Strategic Director Border
November,30513,UK,georgia,240,fannin,Strategic Director Border
November,30350,UK,georgia,6750,fulton,Strategic Director Border
November,49783,UK,michigan,10000,chippewa,Science & Research Group
October,32304,UK,florida,960,leon,OSCT
November,30329,UK,georgia,9034,dekalb,Science & Research Group
October,45255,UK,ohio,1500,hamilton,Immigration Group
October,30317,UK,georgia,886,dekalb,Strategy & International Group
October,30076,UK,georgia,1825,fulton,Strategic Director Border
October,30338,UK,georgia,2822,fulton,Strategic Director Border
November,32303,UK,florida,4775,leon,Crime & Policing Group
October,45040,UK,ohio,1505,warren,Strategic Director Border
October,45005,UK,ohio,35,warren,Group HR
October,45827,UK,ohio,45,paulding,Strategic Director Border
October,30004,UK,georgia,275,fulton,Strategy & International Group
October,45426,UK,ohio,400,montgomery,Crime & Policing Group
October,30228,UK,georgia,280,spalding,Strategic Director Border
October,30030,UK,georgia,10918,dekalb,Immigration Group
November,30341,UK,georgia,4356,dekalb,Immigration Group
October,40475,UK,kentucky,20850,madison,Immigration Group
October,30345,UK,georgia,14317,dekalb,Immigration Group
October,30033,UK,georgia,1858,dekalb,Immigration Group
October,48895,UK,michigan,660,ingham,Strategic Director Border
October,40403,UK,kentucky,275,garrard,Crime & Policing Group
October,45245,UK,ohio,8,clermont,Immigration Group
October,48640,UK,michigan,800,midland,Immigration Group
October,30360,UK,georgia,2000,dekalb,Immigration Group
October,45342,UK,ohio,10,montgomery,Resource Management Group
October,37830,UK,tennessee,1504,anderson,Strategic Director Border
October,30273,UK,georgia,250,henry,Strategic Director Border
October,32301,UK,florida,449655,leon,Strategic Director Border
December,30294,UK,georgia,525,clayton,HROD
November,30032,UK,georgia,2150,dekalb,HROD
October,45140,UK,ohio,1035,clermont,Resource Management Group
October,30002,UK,georgia,3115,dekalb,HROD
October,32312,UK,florida,42555,leon,Resource Management Group
October,30224,UK,georgia,200,pike,Crime & Policing Group
November,30340,UK,georgia,935,dekalb,Strategic Director Border
October,30034,UK,georgia,1258,dekalb,Resource Management Group
November,45039,UK,ohio,200,warren,Strategic Director Border
October,45417,UK,ohio,2075,montgomery,Resource Management Group
October,30022,UK,georgia,2658,fulton,Resource Management Group
October,45356,UK,ohio,15,miami,Strategic Director Border
October,30021,UK,georgia,250,dekalb,Strategic Director Border
November,45406,UK,ohio,225,montgomery,Crime & Policing Group
October,40361,UK,kentucky,25200,fayette,Immigration Group
October,30092,UK,georgia,750,fulton,Finance & Commercial Group
October,45066,UK,ohio,4500,warren,HROD
November,31707,UK,georgia,400,lee,HROD
November,45036,UK,ohio,1050,warren,HROD
October,30084,UK,georgia,2471,gwinnett,HROD
October,30005,UK,georgia,200,fulton,Strategic Director Border
October,30281,UK,georgia,300,clayton,Strategic Director Border
November,48642,UK,michigan,4220,bay,Finance & Commercial Group
October,45405,UK,ohio,200,montgomery,Strategy & International Group
November,45102,UK,ohio,2,clermont,Strategy & International Group
November,45373,UK,ohio,100,miami,Strategy & International Group
October,30071,UK,georgia,850,gwinnett,Strategic Director Border
November,30083,UK,georgia,978,dekalb,Strategy & International Group
November,45414,UK,ohio,1300,montgomery,Strategic Director Border
November,45409,UK,ohio,505,montgomery,Strategic Director Border
November,45402,UK,ohio,1000,montgomery,Criminal & Detention Group
November,32309,UK,florida,3250,leon,Criminal & Detention Group
November,32311,UK,florida,2279,leon,Strategic Director Border
November,30093,UK,georgia,2585,gwinnett,Strategic Director Border
November,30088,UK,georgia,3101,dekalb,Strategic Director Border
November,48867,UK,michigan,860,shiawassee,Strategic Director Border
November,45371,UK,ohio,1600,miami,Strategic Director Border
November,30040,UK,georgia,1440,forsyth,Strategic Director Border
November,37932,UK,tennessee,500,knox,Strategic Director Border
December,30253,UK,georgia,1000,henry,Strategic Director Border
December,40391,UK,kentucky,250,clark,Strategic Director Border
December,31763,UK,georgia,45,lee,Strategic Director Border
November,45459,UK,ohio,250,montgomery,Strategic Director Border
October,45419,UK,ohio,775,montgomery,Strategic Director Border
October,45458,UK,ohio,2010,warren,Strategic Director Border
October,32308,UK,florida,8940,leon,Strategic Director Border
November,45365,UK,ohio,750,champaign,Strategic Director Border
November,45429,UK,ohio,750,montgomery,Strategic Director Border
October,30038,UK,georgia,8,dekalb,Strategic Director Border
December,45103,UK,ohio,260,clermont,Strategic Director Border
December,30096,UK,georgia,15801,gwinnett,Strategic Director Border
December,37716,UK,tennessee,3200,anderson,Strategic Director Border
December,30097,UK,georgia,13801,forsyth,Strategic Director Border
December,48623,UK,michigan,355,midland,Strategic Director Border
October,30087,UK,georgia,2590,dekalb,Strategic Director Border
October,40729,UK,kentucky,60000,laurel,Strategic Director Border
October,37922,UK,tennessee,6500,knox,Strategic Director Border
November,43545,UK,ohio,800,henry,Resource Management Group
November,45424,UK,ohio,270,miami,Strategic Director Border
November,37931,UK,tennessee,20,knox,Criminal & Detention Group
November,30047,UK,georgia,75,gwinnett,Strategic Director Border
December,45152,UK,ohio,200,warren,Strategic Director Border
October,45440,UK,ohio,700,greene,Strategic Director Border
October,30534,UK,georgia,550,dawson,Strategic Director Border
November,40701,UK,kentucky,250,laurel,Strategic Director Border
October,30248,UK,georgia,400,henry,Strategic Director Border
October,30041,UK,georgia,2650,forsyth,Strategic Director Border
October,30058,UK,georgia,1353,rockdale,Immigration Group
October,45432,UK,ohio,250,greene,Immigration Group
November,37766,UK,tennessee,2500,campbell,OSCT
October,30252,UK,georgia,712,henry,Immigration Group
October,40741,UK,kentucky,11003,laurel,Strategic Director Border
October,37923,UK,tennessee,3750,knox,Immigration Group
October,30024,UK,georgia,1500,forsyth,Strategic Director Border
November,30044,UK,georgia,275,gwinnett,Strategic Director Border
November,40744,UK,kentucky,15000,clay,Strategic Director Border
November,45068,UK,ohio,4112,warren,Strategic Director Border
December,45054,UK,ohio,33,warren,Strategy & International Group
November,31773,UK,georgia,25,thomas,Strategy & International Group
November,37801,UK,tennessee,200,blount,Strategic Director Border
November,48619,UK,michigan,230,oscoda,HROD
October,45875,UK,ohio,300,putnam,HROD
October,30094,UK,georgia,15,rockdale,HROD
October,49221,UK,michigan,505,lenawee,HROD
November,40743,UK,kentucky,5000,laurel,Crime & Policing Group
November,45334,UK,ohio,3300,logan,OSCT
November,37849,UK,tennessee,162,anderson,OSCT
November,45434,UK,ohio,1200,greene,Crime & Policing Group
October,30039,UK,georgia,996,gwinnett,Strategic Director Border
October,48118,UK,michigan,9245,washtenaw,Strategic Director Border
November,45370,UK,ohio,5000,greene,Immigration Group
November,40311,UK,kentucky,1000,nicholas,Immigration Group
November,48638,UK,michigan,100,saginaw,Immigration Group
November,45344,UK,ohio,1000,clark,Immigration Group
November,30078,UK,georgia,1000,gwinnett,Crime & Policing Group
November,30012,UK,georgia,10750,walton,Strategic Director Border
November,30043,UK,georgia,1200,gwinnett,Strategic Director Border
October,48603,UK,michigan,72,saginaw,Strategic Director Border
November,30512,UK,georgia,1300,fannin,Strategic Director Border
November,37919,UK,tennessee,9251,knox,Strategic Director Border
November,30533,UK,georgia,150,dawson,Strategic Director Border
November,31792,UK,georgia,1400,grady,Strategic Director Border
November,30045,UK,georgia,285,gwinnett,Strategic Director Border
November,30013,UK,georgia,800,rockdale,Strategic Director Border
November,48631,UK,michigan,240,bay,Finance & Commercial Group
November,48650,UK,michigan,250,arenac,Finance & Commercial Group
December,43532,UK,ohio,300,lucas,Science & Research Group
November,30017,UK,georgia,250,gwinnett,Strategic Director Border
October,28902,UK,north carolina,750,cherokee,OSCT
November,30519,UK,georgia,450,hall,Immigration Group
October,48816,UK,michigan,1000,livingston,HROD
December,37804,UK,tennessee,216,blount,Strategic Director Border
November,48169,UK,michigan,1500,livingston,Strategic Director Border
November,40353,UK,kentucky,61000,clark,Strategy & International Group
November,31029,UK,georgia,15,butts,Strategic Director Border
November,45385,UK,ohio,4260,greene,Strategic Director Border
October,37902,UK,tennessee,20251,knox,Strategic Director Border
November,37917,UK,tennessee,250,knox,Strategic Director Border
October,48843,UK,michigan,860,livingston,Strategic Director Border
October,30542,UK,georgia,813,hall,Strategic Director Border
November,48706,UK,michigan,716,bay,Strategic Director Border
November,48855,UK,michigan,500,livingston,Strategic Director Border
November,45121,UK,ohio,202,clermont,Strategic Director Border
November,30506,UK,georgia,625,hall,Immigration Group
November,48130,UK,michigan,500,washtenaw,Strategic Director Border
October,30052,UK,georgia,227,gwinnett,Resource Management Group
November,37920,UK,tennessee,1825,knox,HROD
November,31030,UK,georgia,840,macon,Strategic Director Border
November,30019,UK,georgia,751,walton,Strategic Director Border
November,32344,UK,florida,475,jefferson,Strategic Director Border
November,48708,UK,michigan,300,bay,Strategic Director Border
November,48749,UK,michigan,1386,arenac,Strategic Director Border
November,30054,UK,georgia,487,walton,Strategic Director Border
November,30014,UK,georgia,200,jasper,Immigration Group
November,48433,UK,michigan,4375,genesee,Strategic Director Border
November,48722,UK,michigan,300,saginaw,Strategic Director Border
November,48473,UK,michigan,550,genesee,Strategic Director Border
November,30501,UK,georgia,1600,hall,Criminal & Detention Group
November,45810,UK,ohio,950,hardin,Strategic Director Border
November,48451,UK,michigan,400,livingston,Criminal & Detention Group
November,45502,UK,ohio,1350,champaign,Legal Advisors Branch
November,43571,UK,ohio,725,lucas,Strategic Director Border
November,40380,UK,kentucky,737,powell,Immigration Group
November,48103,UK,michigan,15254,washtenaw,Immigration Group
November,30517,UK,georgia,200,gwinnett,Strategic Director Border
November,48189,UK,michigan,900,livingston,Strategic Director Border
December,48116,UK,michigan,15470,livingston,Immigration Group
November,43078,UK,ohio,1397,champaign,Strategic Director Border
October,40360,UK,kentucky,1250,bath,Strategic Director Border
November,41056,UK,kentucky,10400,mason,OSCT
November,30528,UK,georgia,450,lumpkin,OSCT
November,48532,UK,michigan,2750,genesee,Immigration Group
November,48114,UK,michigan,1200,livingston,Strategy & International Group
November,37806,UK,tennessee,1775,knox,Strategic Director Border
November,48734,UK,michigan,250,saginaw,Strategic Director Border
November,48430,UK,michigan,3,oakland,Strategy & International Group
November,48504,UK,michigan,9,genesee,Strategic Director Border
October,43528,UK,ohio,2010,lucas,Crime & Policing Group
October,48108,UK,michigan,2103,washtenaw,Crime & Policing Group
November,48104,UK,michigan,14404,washtenaw,Crime & Policing Group
December,31210,UK,georgia,800,monroe,Resource Management Group
December,40965,UK,kentucky,450,bell,Resource Management Group
December,48109,UK,michigan,1550,washtenaw,Finance & Commercial Group
November,43617,UK,ohio,200,lucas,Immigration Group
November,43560,UK,ohio,1000,lucas,Immigration Group
November,43525,UK,ohio,250,wood,Criminal & Detention Group
November,48105,UK,michigan,10556,washtenaw,Finance & Commercial Group
November,48507,UK,michigan,450,genesee,Immigration Group
November,49270,UK,michigan,495,monroe,Science & Research Group
October,48503,UK,michigan,5110,genesee,IPS
November,48458,UK,michigan,20,genesee,Science & Research Group
October,48502,UK,michigan,450,genesee,Resource Management Group
October,40358,UK,kentucky,24000,bath,Crime & Policing Group
October,48160,UK,michigan,200,washtenaw,Strategic Director Border
