Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
November,36801,UK,alabama,1000,chambers,Strategy & International Group
November,46746,UK,indiana,22840,lagrange,Resource Management Group
December,40031,UK,kentucky,500,oldham,Strategic Director Border
December,32426,UK,florida,250,jackson,Strategic Director Border
December,47302,UK,indiana,250,delaware,Strategic Director Border
December,47250,UK,indiana,1215,switzerland,Strategic Director Border
November,37419,UK,tennessee,16473,hamilton,Immigration Group
December,30750,UK,georgia,2380,walker,IPS
December,36274,UK,alabama,200,chambers,IPS
November,49648,UK,michigan,1500,antrim,Immigration Group
November,47348,UK,indiana,225,blackford,Strategy & International Group
November,36263,UK,alabama,500,randolph,Crime & Policing Group
November,46761,UK,indiana,300,steuben,Crime & Policing Group
December,42718,UK,kentucky,1416,larue,Strategic Director Border
December,46795,UK,indiana,3650,noble,Finance & Commercial Group
December,49331,UK,michigan,1000,ionia,Immigration Group
December,37350,UK,tennessee,59820,hamilton,IPS
December,46783,UK,indiana,10950,allen,IPS
December,36804,UK,alabama,6650,macon,Immigration Group
December,37377,UK,tennessee,30580,sequatchie,Science & Research Group
November,37409,UK,tennessee,1630,hamilton,Strategic Director Border
November,30707,UK,georgia,175,catoosa,Strategy & International Group
November,32456,UK,florida,2900,gulf,Legal Advisors Branch
November,37405,UK,tennessee,50097,hamilton,Strategic Director Border
December,37402,UK,tennessee,48140,hamilton,Criminal & Detention Group
November,37408,UK,tennessee,3580,hamilton,Strategic Director Border
December,46814,UK,indiana,26850,allen,IPS
November,46770,UK,indiana,500,huntington,IPS
December,37403,UK,tennessee,11480,hamilton,IPS
December,30176,UK,georgia,225,haralson,Immigration Group
December,49058,UK,michigan,4950,barry,Strategic Director Border
November,37415,UK,tennessee,10970,hamilton,Strategic Director Border
December,40008,UK,kentucky,1000,nelson,Immigration Group
November,49676,UK,michigan,2920,antrim,IPS
November,40068,UK,kentucky,250,shelby,Strategic Director Border
December,36376,UK,alabama,2700,houston,IPS
December,42728,UK,kentucky,300,adair,IPS
December,37404,UK,tennessee,4250,hamilton,Criminal & Detention Group
November,30741,UK,georgia,5000,catoosa,IPS
December,46755,UK,indiana,1000,noble,Criminal & Detention Group
November,48838,UK,michigan,1000,ionia,Crime & Policing Group
November,30108,UK,georgia,500,heard,Crime & Policing Group
November,30728,UK,georgia,500,walker,Crime & Policing Group
November,30125,UK,georgia,2253,floyd,Strategic Director Border
December,32447,UK,florida,500,jackson,Crime & Policing Group
November,37406,UK,tennessee,4130,hamilton,Resource Management Group
November,49720,UK,michigan,1250,antrim,Crime & Policing Group
November,48809,UK,michigan,250,kent,Crime & Policing Group
December,46710,UK,indiana,1000,dekalb,Strategy & International Group
December,46804,UK,indiana,27400,allen,Strategy & International Group
December,30165,UK,alabama,1831,cherokee,Strategy & International Group
December,30165,UK,georgia,1831,chattooga,Resource Management Group
December,37412,UK,tennessee,1130,hamilton,Resource Management Group
December,37411,UK,tennessee,9800,hamilton,Immigration Group
November,49015,UK,michigan,250,calhoun,Strategy & International Group
November,40069,UK,kentucky,250,marion,Strategic Director Border
November,46818,UK,indiana,300,allen,Immigration Group
December,32446,UK,florida,2701,jackson,IPS
November,47006,UK,indiana,5500,ripley,Immigration Group
November,40065,UK,kentucky,1250,shelby,Immigration Group
December,37343,UK,tennessee,14395,hamilton,Finance & Commercial Group
November,47368,UK,indiana,1000,randolph,IPS
November,49017,UK,michigan,2500,calhoun,IPS
November,36874,UK,alabama,250,russell,Strategic Director Border
November,37416,UK,tennessee,4300,hamilton,Strategic Director Border
December,36854,UK,alabama,1000,chambers,IPS
December,37367,UK,tennessee,500,van buren,Science & Research Group
December,41008,UK,kentucky,400,carroll,Immigration Group
December,46748,UK,indiana,6950,noble,IPS
December,46714,UK,indiana,1500,wells,Finance & Commercial Group
December,37379,UK,tennessee,4319,hamilton,Finance & Commercial Group
December,46808,UK,indiana,250,allen,Strategic Director Border
November,37421,UK,tennessee,25705,hamilton,Immigration Group
December,47373,UK,indiana,250,randolph,CRB
December,46802,UK,indiana,2800,allen,Group HR
December,47331,UK,indiana,464,union,Immigration Group
December,30736,UK,georgia,3380,whitfield,Immigration Group
November,30173,UK,georgia,1000,polk,Immigration Group
November,30110,UK,georgia,750,carroll,Immigration Group
November,46819,UK,indiana,500,allen,UKBA
December,48849,UK,michigan,35,ionia,IPS
December,42602,UK,kentucky,3250,wayne,IPS
December,42602,UK,tennessee,3250,pickett,IPS
December,49727,UK,michigan,750,charlevoix,IPS
November,46825,UK,indiana,13755,allen,Strategic Director Border
December,46805,UK,indiana,7850,allen,Strategic Director Border
November,30117,UK,georgia,1600,carroll,Strategic Director Border
November,46845,UK,indiana,23100,allen,Strategic Director Border
November,42629,UK,kentucky,500,russell,Strategic Director Border
December,37341,UK,tennessee,6100,hamilton,Strategy & International Group
November,36870,UK,alabama,1366,russell,Strategic Director Border
November,30240,UK,georgia,1450,troup,Strategic Director Border
November,32424,UK,florida,250,calhoun,Strategic Director Border
December,46815,UK,indiana,2500,allen,Immigration Group
December,42642,UK,kentucky,2800,russell,IPS
November,37363,UK,tennessee,50580,hamilton,Strategic Director Border
November,46835,UK,indiana,10650,allen,Immigration Group
December,38555,UK,tennessee,1000,cumberland,IPS
November,30740,UK,georgia,300,walker,Strategic Director Border
December,37315,UK,tennessee,26250,hamilton,IPS
December,32423,UK,florida,1000,jackson,Immigration Group
December,46706,UK,indiana,3014,allen,IPS
December,36869,UK,alabama,1116,russell,Science & Research Group
November,30179,UK,georgia,300,haralson,Strategic Director Border
December,46765,UK,indiana,300,allen,Science & Research Group
November,30116,UK,georgia,3950,carroll,Strategic Director Border
November,46703,UK,indiana,1300,steuben,Strategic Director Border
November,46793,UK,indiana,2700,steuben,Immigration Group
December,32442,UK,florida,1200,jackson,Immigration Group
December,49036,UK,michigan,1000,branch,IPS
November,37302,UK,tennessee,6050,hamilton,Strategic Director Border
November,37321,UK,tennessee,5450,bledsoe,Strategic Director Border
November,49712,UK,michigan,300,antrim,Strategic Director Border
November,49740,UK,michigan,6000,emmet,Strategic Director Border
November,30241,UK,georgia,500,troup,Science & Research Group
November,46774,UK,indiana,1650,allen,Science & Research Group
December,30720,UK,georgia,3681,whitfield,Strategic Director Border
December,31821,UK,georgia,500,stewart,Immigration Group
December,31901,UK,georgia,7000,muscogee,Crime & Policing Group
December,31904,UK,georgia,3508,muscogee,Crime & Policing Group
November,47371,UK,indiana,315,jay,Immigration Group
December,46737,UK,indiana,2950,steuben,ISA
December,31906,UK,georgia,33400,muscogee,ISA
December,40342,UK,kentucky,2000,anderson,Immigration Group
December,30721,UK,georgia,1600,murray,Resource Management Group
November,30701,UK,georgia,7350,floyd,Immigration Group
November,49770,UK,michigan,950,emmet,Immigration Group
December,46733,UK,indiana,3500,adams,Strategy & International Group
November,46788,UK,indiana,1000,dekalb,Immigration Group
December,38556,UK,tennessee,600,pickett,Strategic Director Border
December,37336,UK,tennessee,13500,bradley,Resource Management Group
December,31909,UK,georgia,275,muscogee,Resource Management Group
November,30180,UK,georgia,1690,carroll,Immigration Group
December,38558,UK,tennessee,1250,cumberland,Strategic Director Border
December,31905,UK,alabama,250,russell,Strategic Director Border
December,31905,UK,georgia,250,muscogee,IPS
November,47374,UK,indiana,8400,union,Strategic Director Border
November,31804,UK,georgia,250,harris,Strategic Director Border
December,37311,UK,tennessee,20600,bradley,IPS
November,31822,UK,georgia,239,meriwether,IPS
November,49082,UK,michigan,2700,hillsdale,Strategic Director Border
December,39845,UK,georgia,50,miller,Immigration Group
December,46797,UK,indiana,200,allen,IPS
December,40601,UK,kentucky,37613,henry,ISA
December,37312,UK,tennessee,48589,bradley,Resource Management Group
December,47025,UK,indiana,1250,dearborn,Resource Management Group
December,30132,UK,georgia,598,paulding,Science & Research Group
December,30187,UK,georgia,298,douglas,Science & Research Group
December,30157,UK,georgia,264,cobb,Immigration Group
December,37381,UK,tennessee,500,bledsoe,Immigration Group
November,30120,UK,georgia,1000,bartow,Strategic Director Border
December,30263,UK,georgia,213,coweta,Immigration Group
December,48813,UK,michigan,250,calhoun,Resource Management Group
December,32324,UK,florida,250,gadsden,Resource Management Group
November,42544,UK,kentucky,1000,pulaski,Strategy & International Group
December,40359,UK,kentucky,250,owen,Immigration Group
November,49245,UK,michigan,450,jackson,IPS
December,37322,UK,tennessee,250,mcminn,Strategic Director Border
November,31807,UK,georgia,250,harris,Strategy & International Group
December,40422,UK,kentucky,1250,boyle,Immigration Group
November,48858,UK,michigan,10900,midland,IPS
December,45347,UK,ohio,20,preble,Strategic Director Border
December,30705,UK,georgia,250,murray,IPS
December,30141,UK,georgia,200,cobb,IPS
December,45030,UK,ohio,41000,hamilton,IPS
December,37310,UK,tennessee,7400,bradley,IPS
December,40310,UK,kentucky,250,mercer,IPS
December,31805,UK,georgia,287,stewart,IPS
December,45846,UK,ohio,14350,mercer,IPS
December,49224,UK,michigan,119,calhoun,IPS
December,48837,UK,michigan,1450,clinton,IPS
December,30134,UK,georgia,500,douglas,IPS
December,48617,UK,michigan,250,isabella,IPS
December,41005,UK,kentucky,204,boone,IPS
December,45056,UK,ohio,5200,butler,IPS
December,31829,UK,georgia,278,muscogee,IPS
December,45002,UK,ohio,4000,hamilton,ISA
December,30135,UK,georgia,250,douglas,IPS
December,40383,UK,kentucky,5400,jessamine,IPS
December,49701,UK,michigan,1000,emmet,ISA
December,49781,UK,michigan,500,mackinac,ISA
December,30184,UK,georgia,500,cherokee,IPS
December,41091,UK,kentucky,1000,boone,IPS
December,30265,UK,georgia,1250,coweta,IPS
December,40347,UK,kentucky,1250,woodford,ISA
December,30127,UK,georgia,6525,paulding,ISA
December,41048,UK,kentucky,3235,boone,IPS
December,30101,UK,georgia,3802,paulding,IPS
December,48871,UK,michigan,90,gratiot,IPS
December,48883,UK,michigan,250,isabella,IPS
December,45311,UK,ohio,240,preble,IPS
December,40484,UK,kentucky,1201,lincoln,IPS
October,45233,UK,ohio,2937,hamilton,IPS
November,48653,UK,michigan,1630,roscommon,IPS
November,40390,UK,kentucky,6200,jessamine,IPS
December,30277,UK,georgia,3350,coweta,IPS
April,42553,UK,kentucky,250,pulaski,Crime & Policing Group
December,45248,UK,ohio,4250,hamilton,ISA
December,45348,UK,ohio,250,darke,ISA
December,45828,UK,ohio,755,mercer,Strategy & International Group
December,45247,UK,ohio,5300,hamilton,Strategy & International Group
December,45331,UK,ohio,500,darke,Strategic Director Border
December,30152,UK,georgia,5720,cobb,Crime & Policing Group
December,45883,UK,ohio,300,mercer,Crime & Policing Group
December,48917,UK,michigan,250,eaton,Crime & Policing Group
December,49757,UK,michigan,3450,mackinac,Crime & Policing Group
December,49242,UK,michigan,3025,hillsdale,Finance & Commercial Group
December,37303,UK,tennessee,800,mcminn,Crime & Policing Group
December,42567,UK,kentucky,2000,pulaski,Crime & Policing Group
December,45064,UK,ohio,250,preble,Immigration Group
December,32351,UK,florida,730,gadsden,Strategic Director Border
December,45238,UK,ohio,1250,hamilton,Resource Management Group
December,45211,UK,ohio,1500,hamilton,Resource Management Group
December,45013,UK,ohio,7035,hamilton,Strategic Director Border
December,41018,UK,kentucky,800,kenton,Science & Research Group
December,30064,UK,georgia,10800,cobb,Immigration Group
December,49799,UK,michigan,3100,cheboygan,Criminal & Detention Group
December,48880,UK,michigan,250,gratiot,Strategic Director Border
December,30144,UK,georgia,5000,cobb,Crime & Policing Group
December,40444,UK,kentucky,1000,lincoln,Science & Research Group
December,30213,UK,georgia,250,fulton,Finance & Commercial Group
December,42503,UK,kentucky,11000,pulaski,Finance & Commercial Group
December,45251,UK,ohio,250,hamilton,Finance & Commercial Group
December,30290,UK,georgia,1750,fayette,Strategic Director Border
December,40513,UK,kentucky,5900,fayette,Finance & Commercial Group
December,48820,UK,michigan,500,clinton,Strategy & International Group
December,45822,UK,ohio,300,mercer,Strategic Director Border
December,30276,UK,georgia,1000,fayette,Immigration Group
December,45891,UK,ohio,4739,van wert,Strategic Director Border
December,30183,UK,georgia,25,cherokee,Immigration Group
December,45239,UK,ohio,2000,hamilton,Immigration Group
December,30189,UK,georgia,2926,cherokee,Strategic Director Border
December,48915,UK,michigan,500,ingham,Strategic Director Border
December,40356,UK,kentucky,19179,jessamine,Strategic Director Border
December,30269,UK,georgia,4200,fayette,Strategic Director Border
December,39817,UK,georgia,250,decatur,Immigration Group
December,48911,UK,michigan,250,ingham,Immigration Group
December,41017,UK,kentucky,18161,kenton,Immigration Group
December,45204,UK,ohio,5200,hamilton,Immigration Group
December,43554,UK,ohio,2950,williams,Resource Management Group
December,48906,UK,michigan,2000,ingham,Strategy & International Group
December,30126,UK,georgia,750,cobb,Immigration Group
December,30336,UK,georgia,41500,fulton,Immigration Group
December,48933,UK,michigan,214639,ingham,Strategic Director Border
December,40324,UK,kentucky,4750,bourbon,Immigration Group
December,43506,UK,ohio,500,williams,Resource Management Group
December,42647,UK,kentucky,6200,mccreary,Strategic Director Border
December,45014,UK,ohio,23100,butler,Strategic Director Border
December,30060,UK,georgia,3475,cobb,Strategic Director Border
December,45231,UK,ohio,300,hamilton,Immigration Group
December,42501,UK,kentucky,10850,pulaski,Science & Research Group
December,40504,UK,kentucky,17500,fayette,Strategic Director Border
December,30082,UK,georgia,3750,cobb,Strategic Director Border
December,45224,UK,ohio,300,hamilton,Strategic Director Border
December,45214,UK,ohio,8500,hamilton,Strategic Director Border
December,40503,UK,kentucky,2250,fayette,Strategy & International Group
December,40370,UK,kentucky,1000,harrison,Strategic Director Border
